descripcion,monto,categoria,es_gasto_hormiga,fuente
Biberones o teteros,2169,Salidas,True,DANE_ENIG_2006_2007
"Ceniceros, floreros",833,Salidas,True,DANE_ENIG_2006_2007
"Platones, baldes y poncheras",3540,Salidas,True,DANE_ENIG_2006_2007
Canecas y papeleras para la basura,4597,Salidas,True,DANE_ENIG_2006_2007
Cestas y recipientes para la ropa,5730,Salidas,True,DANE_ENIG_2006_2007
"Vacinillas, micas o patos médicos",1230,Salidas,True,DANE_ENIG_2006_2007
"Reparación de cristalería, vajilla y utensilios del hogar",15000,Salidas,False,DANE_ENIG_2006_2007
"Taladros, soldadoras, sierras, pulidoras y cizallas eléctricas",86307,Salidas,False,DANE_ENIG_2006_2007
"Podadoras, cortadoras de césped y guadañadoras eléctricas o motorizadas y tractores eléctricos para ",48333,Salidas,False,DANE_ENIG_2006_2007
"Hombresolos, alicates, tenazas, martillos, destornilladores, punzones, serruchos, limas para herrami",2836,Salidas,True,DANE_ENIG_2006_2007
"Llaves de tuercas, llaves inglesas, llaves bristol.",871,Salidas,True,DANE_ENIG_2006_2007
"Cintas métricas: metro, decámetro, niveles, etc.",356,Salidas,True,DANE_ENIG_2006_2007
"Otras herramientas del hogar: tijeras para ropa, escaleras",333,Salidas,True,DANE_ENIG_2006_2007
"Herramientas de jardín: Carretillas, mangueras, palas, azadones, estacas, etc.",2300,Salidas,True,DANE_ENIG_2006_2007
"Bombillos incandescentes, tubos fluorescentes, larga vida, halógenos y de neón",2737,Salidas,True,DANE_ENIG_2006_2007
"Enchufes, interruptores, dimmers, cables eléctricos, rosetas, cinta aislante, timbres, alarmas",5957,Salidas,True,DANE_ENIG_2006_2007
Pilas no recargables para uso general,3378,Salidas,True,DANE_ENIG_2006_2007
"Linternas, lámparas de mano, estabilizadores y timers, baterías o pilas recargables",2037,Salidas,True,DANE_ENIG_2006_2007
Otros accesorios eléctricos pequeños,2810,Salidas,True,DANE_ENIG_2006_2007
"Accesorios para puertas: Bisagras, manijas, cerraduras, candados, etc.",3000,Salidas,True,DANE_ENIG_2006_2007
Reparación de herramientas pequeñas y accesorios diversos del hogar y del jardín,5812,Salidas,True,DANE_ENIG_2006_2007
Jabón en barra para lavar ropa,4018,Salidas,True,DANE_ENIG_2006_2007
Jabón de cocina,2273,Salidas,True,DANE_ENIG_2006_2007
Jabón para lavadora,6159,Salidas,True,DANE_ENIG_2006_2007
Detergente en polvo,3279,Salidas,True,DANE_ENIG_2006_2007
Detergente líquido,2199,Salidas,True,DANE_ENIG_2006_2007
Blanqueadores,1864,Salidas,True,DANE_ENIG_2006_2007
Suavizantes,3114,Salidas,True,DANE_ENIG_2006_2007
"Quitamanchas, polvo limpiador y shampoo para alfombras",2610,Salidas,True,DANE_ENIG_2006_2007
"Líquidos y desinfectantes para limpiar muebles, vidrios, hornos, estufas, paredes, baños, pisos",2633,Salidas,True,DANE_ENIG_2006_2007
Desodorantes ambientales y ambientadores,3471,Salidas,True,DANE_ENIG_2006_2007
Cera para pisos,3345,Salidas,True,DANE_ENIG_2006_2007
Insecticidas y fungicidas,7541,Salidas,True,DANE_ENIG_2006_2007
"Otros productos de limpieza y mantenimiento: almidones para camisas, alcanfor, naftalina, disolvente",5457,Salidas,True,DANE_ENIG_2006_2007
"Escobas, recogedores de basura, escobillas, plumeros limpiapolvos, trapeadores y cepillos para: pare",3999,Salidas,True,DANE_ENIG_2006_2007
Guantes de caucho,3133,Salidas,True,DANE_ENIG_2006_2007
"Esponjas, esponjillas y estropajos",1370,Salidas,True,DANE_ENIG_2006_2007
"Limpiones, cogeollas, trapos para limpiar, paños de cocina, bayetillas y dulceabrigos",2496,Salidas,True,DANE_ENIG_2006_2007
Otros elementos de aseo,3572,Salidas,True,DANE_ENIG_2006_2007
"Cuerdas, cordeles, tendederos y pinzas para ropa, cintas adhesivas y pegamentos",2756,Salidas,True,DANE_ENIG_2006_2007
"Agujas (para coser, tejer), alfileres",313,Salidas,True,DANE_ENIG_2006_2007
"Tijeras para costura, abreojales, desbaratadores, dedales",1239,Salidas,True,DANE_ENIG_2006_2007
Mechas para lámparas,626,Salidas,True,DANE_ENIG_2006_2007
Fósforos y encendedores desechables,1069,Salidas,True,DANE_ENIG_2006_2007
"Betún, pomadas y tintes para calzado",2259,Salidas,True,DANE_ENIG_2006_2007
Anilinas y tintes para prendas de vestir,503,Salidas,True,DANE_ENIG_2006_2007
"Artículos de ferretería: Puntillas, clavos, tornillos, tuercas, brocas, brochas, pinceles, lijas y o",3538,Salidas,True,DANE_ENIG_2006_2007
"Papel de aluminio, papel parafinado, moldes de aluminio, vinilpel, filtros de papel para cafetera",2616,Salidas,True,DANE_ENIG_2006_2007
Rollos de papel para cocina,3944,Salidas,True,DANE_ENIG_2006_2007
"Productos desechables: servilletas, manteles, platos, vasos, cubiertos, palillos",2745,Salidas,True,DANE_ENIG_2006_2007
"Otros productos desechables: pitillos, palos de pincho, etc.",1000,Salidas,True,DANE_ENIG_2006_2007
Bolsas plásticas para basura y para aspiradora,1323,Salidas,True,DANE_ENIG_2006_2007
Empleada interna,168067,Salidas,False,DANE_ENIG_2006_2007
Empleada de por días (permanente o temporal),117668,Salidas,False,DANE_ENIG_2006_2007
"Amas de llaves, institutrices, tutores, mayordomos, choferes, jardineros, celadores, niñeras dentro ",369993,Salidas,False,DANE_ENIG_2006_2007
"Analgésicos: mejoral, aspirina, focus, dólex, asawín, advil, etc",4369,Fijos,False,DANE_ENIG_2006_2007
"Antiácidos: alkaseltser, sal de frutas, mylanta, pepsamar, etc.",2711,Fijos,False,DANE_ENIG_2006_2007
Antibióticos,12797,Fijos,False,DANE_ENIG_2006_2007
Medicamentos antialérgicos (antihistamínicos): loratadina,9292,Fijos,False,DANE_ENIG_2006_2007
"Antigripales: desenfriol, dristán, etc.",4206,Fijos,False,DANE_ENIG_2006_2007
"Antiparasitario, antiamibiásicos, purgantes, laxantes",7779,Fijos,False,DANE_ENIG_2006_2007
Antiartríticos y antirreumáticos,16826,Fijos,False,DANE_ENIG_2006_2007
Antidiabéticos,7935,Fijos,False,DANE_ENIG_2006_2007
"Antiespasmódicos, antidiarréicos",16025,Fijos,False,DANE_ENIG_2006_2007
Antiinflamatorios,9342,Fijos,False,DANE_ENIG_2006_2007
"Cardiovasculares, medicamentos para la tensión arterial: Artensol, Aldomet, Captopril, etc.",34878,Fijos,False,DANE_ENIG_2006_2007
"Desinfectantes: alcohol, menticol, yodo, merthiolate, mercurio cromo, agua oxigenada, árnica, isodin",3554,Fijos,False,DANE_ENIG_2006_2007
"Suero oral, fisiológico, etc.",4709,Fijos,False,DANE_ENIG_2006_2007
Vacunas,1331,Fijos,False,DANE_ENIG_2006_2007
"Vitaminas, reconstituyentes, calcio y otros minerales",17705,Fijos,False,DANE_ENIG_2006_2007
Aceite de hígado de bacalao,6865,Fijos,False,DANE_ENIG_2006_2007
"Productos formulados para uso dermatológico: Lociones, cremas, pomadas, unguento",12999,Fijos,False,DANE_ENIG_2006_2007
"Gotas para oidos, ojos y naríz",13186,Fijos,False,DANE_ENIG_2006_2007
"Anticonceptivos orales (píldoras), óvulos, inyecciones, cremas anticonceptivas y parches",12222,Fijos,False,DANE_ENIG_2006_2007
Medicamentos homeopáticos y bioenergéticos,57453,Fijos,False,DANE_ENIG_2006_2007
"Otras drogas sueltas: anestésicos, enzimas y sales biliares, diuréticos orales e inyectables y otros",30903,Fijos,False,DANE_ENIG_2006_2007
Fórmula médica completa,64721,Fijos,False,DANE_ENIG_2006_2007
Termómetros clínicos,1200,Fijos,False,DANE_ENIG_2006_2007
"Jeringas, agujas hipodérmicas",1697,Fijos,False,DANE_ENIG_2006_2007
"Esparadrapo, vendas, gasas, curitas.",8079,Fijos,False,DANE_ENIG_2006_2007
Dispositivo de pruebas de embarazo,5419,Fijos,False,DANE_ENIG_2006_2007
"Otros implementos médicos: bolsas de agua caliente, bolsas de hielo, etc",10352,Fijos,False,DANE_ENIG_2006_2007
Preservativos (condones),7245,Fijos,False,DANE_ENIG_2006_2007
"Anteojos, gafas o lentes de contacto formulados",6655,Fijos,False,DANE_ENIG_2006_2007
Muletas y bastones ortopédicos,1250,Fijos,False,DANE_ENIG_2006_2007
Zapatos ortopédicos,13333,Fijos,False,DANE_ENIG_2006_2007
"Soportes de cuello, bragueros, fajas quirúrgicas, medias elásticas para traumatología; soportes para",3424,Fijos,False,DANE_ENIG_2006_2007
"Otros aparatos ortopédicos: ojos de cristal, audífonos ortopédicos",6667,Fijos,False,DANE_ENIG_2006_2007
Consulta médica general con médico particular,6999,Fijos,False,DANE_ENIG_2006_2007
"Consulta médica con especialista particular: pediatría, oftalmología, ginecología, siquiatría, traum",17593,Fijos,False,DANE_ENIG_2006_2007
Servicios de especialistas en ortodoncia,30051,Fijos,False,DANE_ENIG_2006_2007
"Consulta particular con médicos homeópatas, bioenérgeticos y otros no tradicional",23735,Fijos,False,DANE_ENIG_2006_2007
"Servicios odontológicos con odontólogos particulares: consultas, profilaxis, exodoncias (extracción)",64213,Fijos,False,DANE_ENIG_2006_2007
"Servicios para particulares en centros de rayos X: radiografías (incluyendo las dentales), urografía",14758,Fijos,False,DANE_ENIG_2006_2007
"Exámenes de laboratorio para particulares: de sangre, bacteriológicos, serología, etc.",15015,Fijos,False,DANE_ENIG_2006_2007
"Servicios independientes de: acupunturistas, fonoaudiólogos, fisioterapeutas",10667,Fijos,False,DANE_ENIG_2006_2007
Terapia de gimnasia correctiva recetada por médicos,5059,Fijos,False,DANE_ENIG_2006_2007
"Servicios de enfermería y maternidad en el hogar (partera, comadrona, enfermera privada)",33333,Fijos,False,DANE_ENIG_2006_2007
"Consulta con teguas, empíricos, curanderos, yerbateros, comadronas, etc",8603,Fijos,False,DANE_ENIG_2006_2007
"Cuotas moderadoras EPS, ARS (medicina, odontología, especialistas, medicamentos, examenes, etc.",8229,Fijos,False,DANE_ENIG_2006_2007
"Bonos de medicina prepagada o pago en efectivo por consultas, odontología, medicamentos, examenes, e",11709,Fijos,False,DANE_ENIG_2006_2007
"Servicios básicos hospitalarios para pacientes particulares internos: alojamiento, alimentación, tra",18077,Fijos,False,DANE_ENIG_2006_2007
"Servicios médicos hospitalarios para particulares: atención de médicos (generales y especialistas), ",63332,Fijos,False,DANE_ENIG_2006_2007
"Servicios médicos menores (pequeña cirugía, cirugía ambulatoria, urgencias, etc.",11956,Fijos,False,DANE_ENIG_2006_2007
Copagos (Pago adicional por hospitalizaciones o cirugias de beneficiarios de EPS),10045,Fijos,False,DANE_ENIG_2006_2007
Compra de vehículos usados para uso particular (incluye pagos por nacionalización y otros pagos),588526,Salidas,False,DANE_ENIG_2006_2007
Compra de motocicletas y bicicletas con motor nuevas o usadas,258907,Salidas,False,DANE_ENIG_2006_2007
Gastos de matrículas o traspaso de motocicletas o bicicletas con motor,38333,Salidas,False,DANE_ENIG_2006_2007
Compra de bicicletas nuevas o usadas,9774,Salidas,True,DANE_ENIG_2006_2007
Animales y vehículos de tracción animal para transporte de personas del hogar,1303,Salidas,True,DANE_ENIG_2006_2007
"Llantas y neumáticos, rines para vehículo",24619,Salidas,False,DANE_ENIG_2006_2007
Motores para vehículo,208333,Salidas,False,DANE_ENIG_2006_2007
"Bujías, inyectores, filtros, amortiguadores, baterías, carburadores, distribuidores de corriente, vi",26499,Salidas,False,DANE_ENIG_2006_2007
"Productos para la limpieza y conservación del vehículo: pintura, limpiadores, shampoo, ceras, ambien",17634,Salidas,False,DANE_ENIG_2006_2007
Herramientas para vehículos de transporte personal,1574,Salidas,True,DANE_ENIG_2006_2007
"Piezas para bicicleta: Llantas, neumáticos, rines, manzanas, cadenas, cambios, piñones, guallas, sil",11486,Salidas,False,DANE_ENIG_2006_2007
Gasolina corriente y extra,91304,Salidas,False,DANE_ENIG_2006_2007
Gas vehicular,64950,Salidas,False,DANE_ENIG_2006_2007
Combustible diesel,18015,Salidas,False,DANE_ENIG_2006_2007
"Aditivos, valvulinas, líquido para frenos, refrigerantes, etc.",7684,Salidas,True,DANE_ENIG_2006_2007
"Mantenimiento y reparaciones efectuadas en el taller: engrase, sincronización, revisiones técnicas, ",130074,Salidas,False,DANE_ENIG_2006_2007
Compra y cambio de aceite,9528,Salidas,True,DANE_ENIG_2006_2007
Servicios de latonería y pintura,24936,Salidas,False,DANE_ENIG_2006_2007
Cuotas a clubes o compañías de servicos especiales para el vehículo,15000,Salidas,False,DANE_ENIG_2006_2007
Pago mensual de parqueadero,48006,Salidas,False,DANE_ENIG_2006_2007
Pago de parqueadero o parquímetro por horas o días,12040,Salidas,False,DANE_ENIG_2006_2007
Peajes,31545,Salidas,False,DANE_ENIG_2006_2007
Gastos en licencias y clases de conducción,15000,Salidas,False,DANE_ENIG_2006_2007
Comparendos y multas por infracciones,58334,Salidas,False,DANE_ENIG_2006_2007
Certificado de gases y otras revisiones ordenadas por ley,3367,Salidas,True,DANE_ENIG_2006_2007
"Pasaje en bus, buseta y colectivo",29243,Salidas,False,DANE_ENIG_2006_2007
"Pasaje en Transmilenio, MIO, etc",67258,Salidas,False,DANE_ENIG_2006_2007
Taxi urbano,40441,Salidas,False,DANE_ENIG_2006_2007
"Otros transporte urbano: servicio pirata, bicitaxi, mototaxi, funicular, telesfésrico, etc.",30281,Salidas,False,DANE_ENIG_2006_2007
"Pasaje intermunicipal en bus, buseta, colectivo, taxi, aero vans, chiva, campero, etc.",29282,Salidas,False,DANE_ENIG_2006_2007
Pasaje en transporte internacional terrestre,17810,Salidas,False,DANE_ENIG_2006_2007
Transporte de equipajes por vía terrestre,13829,Salidas,False,DANE_ENIG_2006_2007
Otro tipo de transporte intermunicipal,18016,Salidas,False,DANE_ENIG_2006_2007
Pasaje en transporte interveredal y a ciudades dormitorio,41559,Salidas,False,DANE_ENIG_2006_2007
Transporte escolar prestado por el colegio (con buses propios o con empresa contratada),23791,Salidas,False,DANE_ENIG_2006_2007
Transporte escolar particular contratado por los padres,41756,Salidas,False,DANE_ENIG_2006_2007
Transporte de pasajeros y equipaje en avión (incluye pagos por exceso de equipaje),80000,Salidas,False,DANE_ENIG_2006_2007
Transporte de pasajeros y equipajes en helicóptero,25176,Salidas,False,DANE_ENIG_2006_2007
"Transporte de pasajeros y equipajes por mar, rios, caños, lagos, etc. En buque, navío, aerodeslizado",25921,Salidas,False,DANE_ENIG_2006_2007
"Transporte de pasajeros y equipajes por mar, rios, caños, lagos, etc. En ferry, planchon, canoa y la",33792,Salidas,False,DANE_ENIG_2006_2007
Gastos por dos o más medios de transporte cuando el gasto no se puede discriminar,8422,Salidas,True,DANE_ENIG_2006_2007
Servicio de trasteos y mudanzas,8170,Salidas,True,DANE_ENIG_2006_2007
"Envío de cartas, correspondencia, paquetes o encomiendas por correo (incluye compra de postales con ",9282,Susc.,False,DANE_ENIG_2006_2007
Pago por servicio de envío de giros postales,833,Susc.,False,DANE_ENIG_2006_2007
Apartado Aéreo,11442,Susc.,False,DANE_ENIG_2006_2007
Compra de teléfonos fijos y accesorios,8609,Susc.,False,DANE_ENIG_2006_2007
Compra de celular y accesorios,12500,Susc.,False,DANE_ENIG_2006_2007
"Compra de radioteléfono, bepper, Avantel y accesorios",12502,Susc.,False,DANE_ENIG_2006_2007
"Llamadas de larga distancia nacional o internacional desde teléfonos públicos, cabinas telefónicas, ",8155,Susc.,False,DANE_ENIG_2006_2007
Pago de llamadas por minuto desde celular en la calle a cualquier destino,11986,Susc.,False,DANE_ENIG_2006_2007
Teléfono residencial (local y larga distancia),34950,Susc.,False,DANE_ENIG_2006_2007
Instalación y reconexión de línea telefónica residencial,15657,Susc.,False,DANE_ENIG_2006_2007
Pago de servicio de telefono celular postpago,74150,Susc.,False,DANE_ENIG_2006_2007
Activación y reactivación de teléfono celular,3551,Susc.,False,DANE_ENIG_2006_2007
Pago por servicio de beeper o Avantel,20000,Susc.,False,DANE_ENIG_2006_2007
Pago de internet según demanda o por tiempo de uso,12270,Susc.,False,DANE_ENIG_2006_2007
Servicios de café internet,13325,Susc.,False,DANE_ENIG_2006_2007
Pago por descargas de internet y suscripción a páginas web,2281,Susc.,False,DANE_ENIG_2006_2007
Tarjetas prepago para celular,15844,Susc.,False,DANE_ENIG_2006_2007
"Otras tarjetas prepago: local, larga distancia, internet, etc.",5818,Susc.,False,DANE_ENIG_2006_2007
"Equipos de sonido, radiolas y tocadiscos",53379,Salidas,False,DANE_ENIG_2006_2007
Reproductores de CD,21667,Salidas,False,DANE_ENIG_2006_2007
"Radio, radioreloj, grabadoras, radiograbadora",4640,Salidas,True,DANE_ENIG_2006_2007
"Radio o equipo de sonido para vehículos (casetera, CD y MP3)",29167,Salidas,False,DANE_ENIG_2006_2007
"Otros equipos para la recepción, grabación y reproducción de sonido",26708,Salidas,False,DANE_ENIG_2006_2007
Televisor blanco y negro,17457,Salidas,False,DANE_ENIG_2006_2007
Televisor a color convencional,32525,Salidas,False,DANE_ENIG_2006_2007
Televisor de plasma o pantalla crsital liquido (LCD),46567,Salidas,False,DANE_ENIG_2006_2007
DVD,11810,Salidas,False,DANE_ENIG_2006_2007
Teatro en casa,50000,Salidas,False,DANE_ENIG_2006_2007
Cámaras fotográficas,36250,Salidas,False,DANE_ENIG_2006_2007
"Computadores personales, portátiles y de bolsillo",57930,Salidas,False,DANE_ENIG_2006_2007
Impresoras,13163,Salidas,False,DANE_ENIG_2006_2007
Calculadoras,1034,Salidas,True,DANE_ENIG_2006_2007
"Webcam, Dispositivos de joystick y similares, Mouse, Teclados, Parlantes para computador, Cables par",1917,Salidas,True,DANE_ENIG_2006_2007
"Memoria de USB, memory sticks, tarjetas SD, lectores de SD",7083,Salidas,True,DANE_ENIG_2006_2007
"Otros accesorios para computador: Forros, Pad mouse, etc.",5833,Salidas,True,DANE_ENIG_2006_2007
Casetes pregrabados de audio,3867,Salidas,True,DANE_ENIG_2006_2007
CD´s y DVD´s pregrabados (excluir software y videojuegos),11266,Salidas,False,DANE_ENIG_2006_2007
"Cintas, casetes, CD´s, DVD´s y disquetes vírgenes",9152,Salidas,True,DANE_ENIG_2006_2007
"Material para uso fotográfico: Rollos, cartuchos, discos vírgenes para uso otográfico y cinematográf",9461,Salidas,True,DANE_ENIG_2006_2007
Reparación de equipos y accesorios audiovisuales,1097,Salidas,True,DANE_ENIG_2006_2007
Reparación de equipos y accesorios fotográficos,2917,Salidas,True,DANE_ENIG_2006_2007
"Instrumentos musicales: Armónicas, flautas, maracas, tambores, baterías, guitarras, órganos, pianos,",5746,Salidas,True,DANE_ENIG_2006_2007
"Juegos de mesa: cartas, naipes, dominó, ajedrez, parqués, damas chinas, rumi-q, etc.",894,Salidas,True,DANE_ENIG_2006_2007
"Juguetes: carros, trenes, muñecas, loterias, peluches, rompecabezas, sonajeros,  armatodos, bromas, ",7313,Salidas,True,DANE_ENIG_2006_2007
"Bicicletas para niño(a), triciclos, columpios",6968,Salidas,True,DANE_ENIG_2006_2007
Casetes y CD ROM de video juegos,8177,Salidas,True,DANE_ENIG_2006_2007
"Disfraces (vestidos, máscaras, accesorios)",2375,Salidas,True,DANE_ENIG_2006_2007
"Adornos navideños (árboles de navidad, guirnaldas, etc), pólvora y fuegos artificiales",2285,Salidas,True,DANE_ENIG_2006_2007
"Artículos para fiestas: piñatas, serpentinas, confetis, bombas plásticas, recordatorios, etc.",42219,Salidas,False,DANE_ENIG_2006_2007
"Equipo y accesorios para camping: carpas, colchonetas aislantes o térmicas, linternas, asadores o es",2500,Salidas,True,DANE_ENIG_2006_2007
"Calzado para deportes: patines, guayos, zapatos para golf, zapatillas para atletismo, clavos para al",11667,Salidas,False,DANE_ENIG_2006_2007
